0,0,0,83.5,0.0,0.0,-0.303324241028,1.94128680229,-0.630701899529,-4.57578280475e-05
1,0,0,94.1875,0.0,0.0,-0.289463360722,2.68489694595,-0.869850337505,-0.000528253964148
2,0,0,104.875,0.0,0.0,-0.256516352508,3.37712073326,-1.09148168564,-0.00115859520156
3,0,0,115.5625,0.0,0.0,-0.204685963333,3.96673941612,-1.27946448326,-0.0019166120328
4,0,0,126.25,0.0,0.0,-0.134319097016,4.4046216011,-1.41840052605,-0.00277087488212
5,0,0,136.9375,0.0,0.0,-0.045906814248,4.64467859268,-1.49386274815,-0.0036803574767
6,0,0,147.625,0.0,0.0,0.0599156674076,4.64469766617,-1.49259281158,-0.00459655793384
7,0,0,158.3125,0.0,0.0,0.182368973515,4.36698150635,-1.40266501904,-0.00546590797603
8,0,0,169.0,0.0,0.0,0.320529572766,3.77882647514,-1.21358811855,-0.00623229332268
9,0,0,179.6875,0.0,0.0,0.473329776979,2.85280227661,-0.916374385357,-0.00683952122927
10,0,0,190.375,0.0,0.0,0.639557741101,1.56684601307,-0.503562629223,-0.00723356055096
11,0,0,201.0625,0.0,0.0,0.817857463208,-0.0957992598414,0.0308124385774,-0.00736448261887
12,0,0,211.75,0.0,0.0,1.0067287845,-2.14680123329,0.691261529922,-0.00718799093738
13,0,0,222.4375,0.0,0.0,1.20452738931,-4.59306287766,1.480930686,-0.00666652759537
14,0,0,233.125,0.0,0.0,1.40946480509,-7.43713331223,2.40170288086,-0.00576995499432
15,0,0,243.8125,0.0,0.0,1.61960840243,-10.6776819229,3.45431661606,-0.00447584269568
16,0,0,254.5,0.0,0.0,1.83288139504,-14.3099908829,4.63848876953,-0.00276939966716
0,1,0,83.5,15.6062498093,0.0,-0.300120496084,1.70935893059,-0.55539393425,-3.76635798602e-05
1,1,0,94.1875,15.6062498093,0.0,-0.286553051628,2.36437678337,-0.766334652901,-0.000507943099365
2,1,0,104.875,15.6062498093,0.0,-0.254147285962,2.97507667542,-0.962237715721,-0.00112296931911
3,1,0,115.5625,15.6062498093,0.0,-0.203099544422,3.49673128128,-1.12895929813,-0.00186408113223
4,1,0,126.25,15.6062498093,0.0,-0.133745777551,3.88619756699,-1.25291407108,-0.00270181661472
5,1,0,136.9375,15.6062498093,0.0,-0.0465615411012,4.1026558876,-1.32126247883,-0.00359724299051
6,1,0,147.625,15.6062498093,0.0,0.0578380039696,4.10826778412,-1.3220719099,-0.00450368225574
7,1,0,158.3125,15.6062498093,0.0,0.178698091495,3.86870718002,-1.24443876743,-0.00536870025098
8,1,0,169.0,15.6062498093,0.0,0.3151243501,3.35357356071,-1.07860338688,-0.00613624602556
9,1,0,179.6875,15.6062498093,0.0,0.466082803203,2.53666353226,-0.816006481647,-0.00674879690632
10,1,0,190.375,15.6062498093,0.0,0.630399869016,1.3961212635,-0.449317276478,-0.00714939879254
11,1,0,201.0625,15.6062498093,0.0,0.806762360541,-0.0855500102043,0.0275516882539,-0.00728349480778
12,1,0,211.75,15.6062498093,0.0,0.993717485573,-1.92157745361,0.619473278522,-0.00710048386827
13,1,0,222.4375,15.6062498093,0.0,1.1896728467,-4.12110996246,1.33015275002,-0.00655495980754
14,1,0,233.125,15.6062498093,0.0,1.3928964413,-6.68947982788,2.16219210625,-0.00560759799555
15,1,0,243.8125,15.6062498093,0.0,1.60151666155,-9.62852954865,3.11716985703,-0.00422571692616
16,1,0,254.5,15.6062498093,0.0,1.81352229442,-12.9369659424,4.1957321167,-0.00238353852183
0,2,0,83.5,31.2124996185,0.0,-0.290710865309,1.48112547398,-0.481269747019,-3.00007995975e-05
1,2,0,94.1875,31.2124996185,0.0,-0.277996075845,2.04888606071,-0.664349675179,-0.000478955742437
2,2,0,104.875,31.2124996185,0.0,-0.247167903573,2.57902479172,-0.834724783897,-0.00106662930921
3,2,0,115.5625,31.2124996185,0.0,-0.198404158029,3.03310418129,-0.980194509029,-0.00177604844794
4,2,0,126.25,31.2124996185,0.0,-0.132009074651,3.3738527298,-1.08896827698,-0.00258008553647
5,2,0,136.9375,31.2124996185,0.0,-0.0484133147879,3.56571292877,-1.14980983734,-0.00344248954207
6,2,0,147.625,31.2124996185,0.0,0.0518260343089,3.57534885406,-1.15215969086,-0.0043192403391
7,2,0,158.3125,31.2124996185,0.0,0.168025459481,3.37206363678,-1.08623826504,-0.00516014406458
8,2,0,169.0,31.2124996185,0.0,0.299375021663,2.92814612389,-0.943134665489,-0.00591057538986
9,2,0,179.6875,31.2124996185,0.0,0.444938355885,2.21911549568,-0.714868783951,-0.00651328265667
10,2,0,190.375,31.2124996185,0.0,0.60365267127,1.22388660908,-0.39442178607,-0.006910151802
11,2,0,201.0625,31.2124996185,0.0,0.774328751036,-0.0751625448465,0.024237100035,-0.00704386783764
12,2,0,211.75,31.2124996185,0.0,0.955650952494,-1.69220042229,0.546155512333,-0.00685939472169
13,2,0,222.4375,31.2124996185,0.0,1.14617720705,-3.63802814484,1.17541790009,-0.00630524195731
14,2,0,233.125,31.2124996185,0.0,1.3443390202,-5.92022657394,1.91518080235,-0.00533447228372
15,2,0,243.8125,31.2124996185,0.0,1.54844147154,-8.54335784912,2.76772165298,-0.00390545791015
16,2,0,254.5,31.2124996185,0.0,1.75666321476,-11.5091943741,3.73449516296,-0.00198237970471
0,3,0,83.5,46.8187494278,0.0,-0.275679164632,1.26400101185,-0.410740673542,-2.31353678828e-05
1,3,0,94.1875,46.8187494278,0.0,-0.264297121606,1.748685956,-0.567223548889,-0.000442919117631
2,3,0,104.875,46.8187494278,0.0,-0.235950544241,2.20188546181,-0.713126182556,-0.000992836430669
3,3,0,115.5625,46.8187494278,0.0,-0.190788481964,2.59105730057,-0.838080227375,-0.00165769888554
4,3,0,126.25,46.8187494278,0.0,-0.129065961133,2.88448739052,-0.932011246681,-0.00241295900196
5,3,0,136.9375,46.8187494278,0.0,-0.0511439850385,3.05169272423,-0.98524492979,-0.00322548486292
6,3,0,147.625,46.8187494278,0.0,0.042510466097,3.06379199028,-0.988593816757,-0.00405459012836
7,3,0,158.3125,46.8187494278,0.0,0.15132443512,2.89382600784,-0.933445930481,-0.00485326861963
8,3,0,169.0,46.8187494278,0.0,0.274618987946,2.51703023911,-0.811826527119,-0.00556956976652
9,3,0,179.6875,46.8187494278,0.0,0.411609213557,1.91104900837,-0.616454303265,-0.00614804634824
10,3,0,190.375,46.8187494278,0.0,0.561404224006,1.05608570576,-0.340782493353,-0.00653123529628
11,3,0,201.0625,46.8187494278,0.0,0.723007154413,-0.0649962052703,0.0209839437157,-0.00666107749566
12,3,0,211.75,46.8187494278,0.0,0.895315162965,-1.46664345264,0.473869532347,-0.00648025423288
13,3,0,222.4375,46.8187494278,0.0,1.07711943092,-3.16062402725,1.02213478088,-0.00593338208273
14,3,0,233.125,46.8187494278,0.0,1.2671051626,-5.15609359741,1.66929018497,-0.004968049936
15,3,0,243.8125,46.8187494278,0.0,1.46385158541,-7.45970010757,2.41811943054,-0.00353566277772
16,3,0,254.5,46.8187494278,0.0,1.6658319498,-10.0757169724,3.27071142197,-0.00159210071433
0,4,0,83.5,62.4249992371,0.0,-0.255931473149,1.06168365479,-0.345011979342,-1.72393993125e-05
1,4,0,94.1875,62.4249992371,0.0,-0.246242464005,1.46890437603,-0.476633489132,-0.000401545577915
2,4,0,104.875,62.4249992371,0.0,-0.221080022883,1.85015773773,-0.599570274353,-0.000905319699086
3,4,0,115.5625,62.4249992371,0.0,-0.180557091958,2.17831373215,-0.705150008202,-0.00151519454084
4,4,0,126.25,62.4249992371,0.0,-0.1248669174,2.42681336403,-0.784903347492,-0.00220934627578
5,4,0,136.9375,62.4249992371,0.0,-0.0542830493819,2.56995296478,-0.830638766289,-0.00295806117356
6,4,0,147.625,62.4249992371,0.0,0.0308406579287,2.58314704895,-0.834506750107,-0.00372449029237
7,4,0,158.3125,62.4249992371,0.0,0.130070046364,2.44316196442,-0.789066433907,-0.00446557160467
8,4,0,169.0,62.4249992371,0.0,0.242890653756,2.12832689285,-0.687327086926,-0.00513307470828
9,4,0,179.6875,62.4249992371,0.0,0.368707713942,1.61870074272,-0.522801578045,-0.00567472586408
10,4,0,190.375,62.4249992371,0.0,0.506846156758,0.896207630634,-0.289536684752,-0.00603538239375
11,4,0,201.0625,62.4249992371,0.0,0.656550608041,-0.0552683621645,0.0178630743176,-0.00615819590166
12,4,0,211.75,62.4249992371,0.0,0.816985389631,-1.24982070923,0.404216438532,-0.00598574941978
13,4,0,222.4375,62.4249992371,0.0,0.987234519369,-2.69950056076,0.873759627342,-0.00546112004668
14,4,0,233.125,62.4249992371,0.0,1.1663017111,-4.41432666779,1.43014657497,-0.00452884240076
15,4,0,243.8125,62.4249992371,0.0,1.35311037466,-6.40232276917,2.07645654678,-0.00313576054759
16,4,0,254.5,62.4249992371,0.0,1.5465036159,-8.66958999634,2.81520962715,-0.00123174360488
0,5,0,83.5,78.0312490463,0.0,-0.232605790034,0.877013027668,-0.285009413958,-1.23880136016e-05
1,5,0,94.1875,78.0312490463,0.0,-0.224825469003,1.21348404884,-0.393873333931,-0.000356714997906
2,5,0,104.875,78.0312490463,0.0,-0.203304349704,1.52885878086,-0.495714247227,-0.000808332231827
3,5,0,115.5625,78.0312490463,0.0,-0.168115364421,1.80087995529,-0.58339548111,-0.00135567283724
4,5,0,126.25,78.0312490463,0.0,-0.119383301659,2.00767207146,-0.649916470051,-0.00197968445718
5,5,0,136.9375,78.0312490463,0.0,-0.0572848061397,2.12793159485,-0.688463926315,-0.00265422626399
6,5,0,147.625,78.0312490463,0.0,0.017951621195,2.14111018181,-0.692456483841,-0.00334660406224
7,5,0,158.3125,78.0312490463,0.0,0.106045623185,2.02758073807,-0.655590057373,-0.00401823781431
8,5,0,169.0,78.0312490463,0.0,0.206664986449,1.76878547668,-0.571871995926,-0.00462542101741
9,5,0,179.6875,78.0312490463,0.0,0.319425641391,1.34736478329,-0.435658425093,-0.00512015307322
10,5,0,190.375,78.0312490463,0.0,0.443891662191,0.747267067432,-0.241679862142,-0.00545104173943
11,5,0,201.0625,78.0312490463,0.0,0.579575266814,-0.0461693890393,0.0149371754378,-0.0055642016232
12,5,0,211.75,78.0312490463,0.0,0.725936817003,-1.04615080357,0.338648945093,-0.00540417060256
13,5,0,222.4375,78.0312490463,0.0,0.882384818284,-2.26438879967,0.733487725258,-0.00491479597986
14,5,0,233.125,78.0312490463,0.0,1.04827591996,-3.71108365059,1.20305395126,-0.00404006429017
15,5,0,243.8125,78.0312490463,0.0,1.22291491513,-5.39492368698,1.7505133152,-0.00272488663904
16,5,0,254.5,78.0312490463,0.0,1.40555474065,-7.32311010361,2.37860321999,-0.000915781594813
