0,0,0,83.5,0.0,0.0,-0.303324241028,1.92823982239,-0.626474559307,-4.77376088384e-05,1.94128680229,-0.630701899529,-4.57578280475e-05,0.00980401800003
1,0,0,94.1875,0.0,0.0,-0.289463360722,2.65272784233,-0.85964268446,-0.00051107670879,2.68489694595,-0.869850337505,-0.000528253964148,0.0018104050076
2,0,0,104.875,0.0,0.0,-0.256516352508,3.33517861366,-1.07840681076,-0.00112480856478,3.37712073326,-1.09148168564,-0.00115859520156,0.0052830747112
3,0,0,115.5625,0.0,0.0,-0.204685963333,3.91427278519,-1.2633253336,-0.0018604148645,3.96673941612,-1.27946448326,-0.0019166120328,0.0142028641535
4,0,0,126.25,0.0,0.0,-0.134319097016,4.34226942062,-1.39939081669,-0.00269007333554,4.4046216011,-1.41840052605,-0.00277087488212,0.0215793836889
5,0,0,136.9375,0.0,0.0,-0.045906814248,4.57353162766,-1.47226953506,-0.0035735857673,4.64467859268,-1.49386274815,-0.0036803574767,0.0283139388551
6,0,0,147.625,0.0,0.0,0.0599156674076,4.56641340256,-1.46884405613,-0.00446396600455,4.64469766617,-1.49259281158,-0.00459655793384,0.0341530711462
7,0,0,158.3125,0.0,0.0,0.182368973515,4.28365564346,-1.37728881836,-0.00530927209184,4.36698150635,-1.40266501904,-0.00546590797603,0.0391005443789
8,0,0,169.0,0.0,0.0,0.320529572766,3.69287991524,-1.18720507622,-0.00605502352118,3.77882647514,-1.21358811855,-0.00623229332268,0.0445876451415
9,0,0,179.6875,0.0,0.0,0.473329776979,2.76686692238,-0.889672636986,-0.00664655910805,2.85280227661,-0.916374385357,-0.00683952122927,0.0540648372158
10,0,0,190.375,0.0,0.0,0.639557741101,1.48365736008,-0.477293252945,-0.00703120790422,1.56684601307,-0.503562629223,-0.00723356055096,0.0706313403649
11,0,0,201.0625,0.0,0.0,0.817857463208,-0.173447728157,0.0558365695179,-0.00716021005064,-0.0957992598414,0.0308124385774,-0.00736448261887,0.0983156718954
12,0,0,211.75,0.0,0.0,1.0067287845,-2.21566700935,0.714015007019,-0.0069906883873,-2.14680123329,0.691261529922,-0.00718799093738,0.138551815162
13,0,0,222.4375,0.0,0.0,1.20452738931,-4.65173625946,1.50089550018,-0.00648509152234,-4.59306287766,1.480930686,-0.00666652759537,0.0413137620392
14,0,0,233.125,0.0,0.0,1.40946480509,-7.47825622559,2.41634678841,-0.00560901174322,-7.43713331223,2.40170288086,-0.00576995499432,0.0826716770201
15,0,0,243.8125,0.0,0.0,1.61960840243,-10.7142972946,3.4675552845,-0.00435883598402,-10.6776819229,3.45431661606,-0.00447584269568,0.117753893593
16,0,0,254.5,0.0,0.0,1.83288139504,-14.2447977066,4.61859798431,-0.00266116275452,-14.3099908829,4.63848876953,-0.00276939966716,0.733264430172
0,1,0,83.5,15.6062498093,0.0,-0.300120496084,1.69603562355,-0.551072895527,-3.93199370592e-05,1.70935893059,-0.55539393425,-3.76635798602e-05,0.000264347403999
